order_id,order_date,customer_id,product_id,quantity,selling_price,discount_percent
ORD-00397,2022-11-11,CUST-0288,PROD-044,5,168.7,10
ORD-00398,2022-01-19,CUST-0116,PROD-010,6,63.64,10
ORD-00399,2024-08-20,CUST-0338,PROD-020,5,29.97,10
ORD-00400,2020-02-07,CUST-0366,PROD-070,6,28.68,0
ORD-00401,2020-08-17,CUST-0402,PROD-008,6,232.49,30
ORD-00402,2023-10-20,CUST-0037,PROD-045,3,72.99,5
ORD-00403,2021-07-16,CUST-0282,PROD-034,3,188.98,0
ORD-00404,2021-03-13,CUST-0137,PROD-096,9,155.59,10
ORD-00405,2024-12-04,CUST-0227,PROD-051,3,106.81,15
ORD-00406,2023-07-30,CUST-0320,PROD-004,3,49.22,0
ORD-00407,2020-01-27,CUST-0328,PROD-039,2,1783.58,0
ORD-00408,2020-08-13,CUST-0404,PROD-084,7,137.94,20
ORD-00409,2023-07-24,CUST-0182,PROD-024,10,36.21,10
ORD-00410,2022-03-08,CUST-0362,PROD-088,10,14.57,5
ORD-00411,2024-06-20,CUST-0086,PROD-055,4,87.56,25
ORD-00412,2020-10-10,CUST-0467,PROD-026,1,238.54,0
ORD-00413,2022-05-28,CUST-0414,PROD-025,6,34.05,10
ORD-00414,2022-08-17,CUST-0053,PROD-036,5,321.92,5
ORD-00415,2024-02-13,CUST-0348,PROD-071,2,60.88,0
ORD-00416,2021-03-28,CUST-0355,PROD-074,6,187.85,0
ORD-00417,2022-10-16,CUST-0235,PROD-058,1,38.32,10
ORD-00418,2022-03-26,CUST-0447,PROD-012,3,19.55,0
ORD-00419,2021-10-20,CUST-0267,PROD-001,4,1727.57,10
ORD-00420,2024-03-19,CUST-0287,PROD-050,3,30.67,30
ORD-00421,2021-06-30,CUST-0433,PROD-025,6,39.6,15
ORD-00422,2023-04-30,CUST-0496,PROD-080,4,45.01,5
ORD-00423,2022-12-08,CUST-0487,PROD-005,1,60.21,0
ORD-00424,2024-03-15,CUST-0100,PROD-083,5,54.21,5
ORD-00425,2020-01-17,CUST-0478,PROD-068,5,46.19,5
ORD-00426,2023-04-10,CUST-0087,PROD-006,9,379.51,30
ORD-00427,2023-05-28,CUST-0403,PROD-026,8,300.69,40
ORD-00428,2020-06-06,CUST-0396,PROD-055,8,75.18,5
ORD-00429,2021-04-21,CUST-0015,PROD-039,5,1979.82,0
ORD-00430,2022-12-05,CUST-0415,PROD-009,8,28.05,25
ORD-00431,2023-10-28,CUST-0427,PROD-045,10,49.59,15
ORD-00432,2021-06-01,CUST-0101,PROD-014,7,66.98,10
ORD-00433,2020-04-08,CUST-0165,PROD-055,1,86.57,5
ORD-00434,2024-11-03,CUST-0463,PROD-009,7,33.7,5
ORD-00435,2022-11-26,CUST-0029,PROD-015,8,34.17,25
ORD-00436,2020-10-06,CUST-0114,PROD-037,3,88.8,0
ORD-00437,2023-10-04,CUST-0107,PROD-050,9,29.52,20
ORD-00438,2021-05-11,CUST-0410,PROD-084,8,217.36,0
ORD-00439,2020-10-28,CUST-0364,PROD-072,2,38.61,25
ORD-00440,2020-06-29,CUST-0130,PROD-096,6,145.92,10
ORD-00441,2021-08-29,CUST-0084,PROD-021,4,1355.01,0
ORD-00442,2023-01-27,CUST-0271,PROD-057,3,22.05,0
ORD-00443,2021-11-30,CUST-0244,PROD-019,6,40.73,10
ORD-00444,2022-09-19,CUST-0388,PROD-093,10,56.27,0
ORD-00445,2023-02-13,CUST-0214,PROD-058,9,25.47,10
ORD-00446,2020-07-09,CUST-0306,PROD-095,2,75.67,0
ORD-00447,2020-09-09,CUST-0166,PROD-006,10,230.09,0
ORD-00448,2022-09-07,CUST-0279,PROD-004,10,35.36,10
ORD-00449,2022-07-16,CUST-0059,PROD-043,10,50.09,10
ORD-00450,2023-03-30,CUST-0090,PROD-093,5,52.18,5
ORD-00451,2023-07-03,CUST-0371,PROD-042,6,67.16,5
ORD-00452,2023-09-08,CUST-0331,PROD-003,4,80.26,10
ORD-00453,2020-05-07,CUST-0412,PROD-001,7,2073.33,10
ORD-00454,2020-01-18,CUST-0194,PROD-055,2,53.33,0
ORD-00455,2024-12-21,CUST-0123,PROD-015,7,36.24,0
ORD-00456,2024-10-24,CUST-0136,PROD-047,2,256.37,0
ORD-00457,2021-07-19,CUST-0413,PROD-085,1,88.55,15
ORD-00458,2021-07-23,CUST-0139,PROD-046,5,127.74,10
ORD-00459,2023-09-08,CUST-0229,PROD-058,2,29.65,5
ORD-00460,2021-11-16,CUST-0274,PROD-095,8,78.87,15
ORD-00461,2024-12-20,CUST-0439,PROD-071,8,54.96,5
ORD-00462,2021-09-17,CUST-0050,PROD-081,1,52.33,10
ORD-00463,2023-08-04,CUST-0398,PROD-083,4,29.99,0
ORD-00464,2022-05-03,CUST-0118,PROD-039,9,990.29,15
ORD-00465,2024-08-13,CUST-0202,PROD-003,5,94.45,15
ORD-00466,2022-08-19,CUST-0483,PROD-030,10,27.36,20
ORD-00467,2024-07-20,CUST-0393,PROD-035,6,124.75,25
ORD-00468,2020-06-03,CUST-0483,PROD-057,3,21.38,15
ORD-00469,2021-05-04,CUST-0395,PROD-029,5,1788.26,20
ORD-00470,2023-11-10,CUST-0191,PROD-050,1,35.15,5
ORD-00471,2022-02-23,CUST-0364,PROD-062,8,62.32,5
ORD-00472,2023-02-01,CUST-0460,PROD-052,6,51.93,30
ORD-00473,2023-11-17,CUST-0323,PROD-014,2,42.97,25
ORD-00474,2020-09-02,CUST-0181,PROD-035,4,220.04,10
ORD-00475,2023-04-14,CUST-0423,PROD-028,4,170.25,5
ORD-00476,2022-11-28,CUST-0078,PROD-058,9,28.88,20
ORD-00477,2024-02-09,CUST-0440,PROD-030,9,24.19,5
ORD-00478,2024-09-01,CUST-0412,PROD-090,5,30.44,0
ORD-00479,2022-01-28,CUST-0075,PROD-007,3,55.97,10
ORD-00480,2021-06-21,CUST-0295,PROD-039,1,2166.11,0
ORD-00481,2022-07-09,CUST-0281,PROD-095,6,93.31,5
ORD-00482,2021-02-11,CUST-0021,PROD-069,8,1240.91,20
ORD-00483,2021-06-08,CUST-0394,PROD-035,1,142.57,0
ORD-00484,2022-04-07,CUST-0171,PROD-052,1,64.91,25
ORD-00485,2024-03-09,CUST-0015,PROD-014,7,41.74,30
ORD-00486,2022-06-21,CUST-0211,PROD-063,7,46.28,20
ORD-00487,2020-02-05,CUST-0048,PROD-036,2,311.94,40
ORD-00488,2021-11-15,CUST-0086,PROD-091,3,100.76,10
ORD-00489,2020-01-20,CUST-0149,PROD-024,2,62.56,10
ORD-00490,2020-11-16,CUST-0188,PROD-040,6,41.77,20
ORD-00491,2024-12-04,CUST-0372,PROD-029,8,1960.56,5
ORD-00492,2021-05-26,CUST-0492,PROD-053,8,38.04,5
ORD-00493,2021-02-03,CUST-0480,PROD-022,1,46.58,10
ORD-00494,2021-10-15,CUST-0306,PROD-072,9,33.9,10
ORD-00495,2022-08-29,CUST-0151,PROD-015,8,37.59,15
ORD-00496,2021-04-15,CUST-0141,PROD-069,9,1051.29,10
ORD-00497,2023-03-12,CUST-0069,PROD-064,9,301.73,15
ORD-00498,2023-01-20,CUST-0260,PROD-004,6,35.99,10
ORD-00499,2023-10-09,CUST-0476,PROD-075,3,90.22,5
ORD-00500,2022-04-13,CUST-0334,PROD-018,1,200.42,0
ORD-00501,2024-12-28,CUST-0456,PROD-042,8,34.2,15
ORD-00502,2021-12-27,CUST-0009,PROD-030,10,30.46,0
ORD-00503,2022-05-03,CUST-0121,PROD-015,3,57.67,40
ORD-00504,2020-02-20,CUST-0371,PROD-070,7,40.49,20
ORD-00505,2024-08-15,CUST-0419,PROD-055,10,45.7,10
ORD-00506,2024-09-17,CUST-0101,PROD-053,6,55.23,30
ORD-00507,2021-07-28,CUST-0149,PROD-016,3,255.03,10
ORD-00508,2023-04-28,CUST-0442,PROD-073,6,39.12,0
ORD-00509,2023-02-22,CUST-0146,PROD-034,3,201.25,10
ORD-00510,2020-05-29,CUST-0353,PROD-027,9,70.85,0
ORD-00511,2020-11-09,CUST-0456,PROD-013,1,104.13,5
ORD-00512,2021-07-23,CUST-0243,PROD-100,8,86.45,5
ORD-00513,2023-09-27,CUST-0241,PROD-027,5,49.64,15
ORD-00514,2020-10-31,CUST-0337,PROD-073,4,55.45,10
ORD-00515,2024-09-11,CUST-0043,PROD-069,1,1023.11,5
ORD-00516,2021-11-12,CUST-0095,PROD-086,9,356.29,5
ORD-00517,2022-04-17,CUST-0226,PROD-031,9,61.11,10
ORD-00518,2024-12-11,CUST-0006,PROD-003,5,82.42,0
ORD-00519,2022-12-13,CUST-0214,PROD-030,9,18.64,0
ORD-00520,2022-09-29,CUST-0206,PROD-021,10,2363.13,15
ORD-00521,2021-03-19,CUST-0067,PROD-099,9,277.32,5
ORD-00522,2021-09-04,CUST-0396,PROD-006,7,478.74,0
ORD-00523,2022-09-19,CUST-0100,PROD-092,8,59.64,5
ORD-00524,2020-09-20,CUST-0012,PROD-032,1,40.69,10
ORD-00525,2022-12-12,CUST-0237,PROD-042,4,45.93,20
ORD-00526,2024-05-14,CUST-0322,PROD-062,10,53.43,30
ORD-00527,2022-09-30,CUST-0258,PROD-089,10,1755.13,15
ORD-00528,2024-07-01,CUST-0399,PROD-032,4,71.79,5
ORD-00529,2020-01-05,CUST-0407,PROD-099,9,211.24,0
ORD-00530,2023-01-31,CUST-0413,PROD-086,3,312.62,0
ORD-00531,2023-05-04,CUST-0337,PROD-088,10,29.34,10
ORD-00532,2022-02-12,CUST-0480,PROD-039,10,1181.98,10
ORD-00533,2022-05-26,CUST-0135,PROD-064,1,346.15,10
ORD-00534,2022-09-18,CUST-0222,PROD-030,5,24.49,0
ORD-00535,2022-06-02,CUST-0156,PROD-063,7,51.01,5
ORD-00536,2023-10-05,CUST-0142,PROD-096,4,134.47,0
ORD-00537,2020-02-16,CUST-0428,PROD-031,9,62.69,15
ORD-00538,2022-05-16,CUST-0158,PROD-087,6,16.5,0
ORD-00539,2022-04-02,CUST-0465,PROD-040,6,49.17,10
ORD-00540,2022-07-24,CUST-0416,PROD-033,3,53.73,0
ORD-00541,2021-10-17,CUST-0494,PROD-063,10,29.56,10
ORD-00542,2020-09-25,CUST-0326,PROD-025,10,59.98,0
ORD-00543,2021-01-04,CUST-0371,PROD-036,5,292.04,0
ORD-00544,2021-09-27,CUST-0344,PROD-024,10,68.74,0
ORD-00545,2023-02-03,CUST-0262,PROD-095,6,47.72,5
ORD-00546,2024-08-20,CUST-0283,PROD-058,4,37.02,5
ORD-00547,2024-08-09,CUST-0338,PROD-039,3,1833.74,20
ORD-00548,2021-10-18,CUST-0344,PROD-046,5,112.35,0
ORD-00549,2020-04-29,CUST-0229,PROD-077,7,26.77,0
ORD-00550,2022-04-10,CUST-0376,PROD-010,6,55.03,10
ORD-00551,2024-12-15,CUST-0280,PROD-087,2,20.34,15
ORD-00552,2024-06-15,CUST-0358,PROD-082,1,45.6,0
ORD-00553,2022-12-17,CUST-0290,PROD-032,5,73.5,10
ORD-00554,2023-10-01,CUST-0168,PROD-097,5,19.18,15
ORD-00555,2022-01-10,CUST-0047,PROD-036,6,209.81,5
ORD-00556,2024-02-06,CUST-0463,PROD-028,3,166.54,10
ORD-00557,2020-04-26,CUST-0203,PROD-016,1,244.7,0
ORD-00558,2022-03-01,CUST-0214,PROD-016,4,253.79,0
ORD-00559,2023-02-24,CUST-0246,PROD-018,4,215.49,40
ORD-00560,2023-11-17,CUST-0024,PROD-008,10,138.19,0
ORD-00561,2022-10-09,CUST-0321,PROD-080,2,32.2,0
ORD-00562,2024-07-22,CUST-0274,PROD-075,8,86.25,30
ORD-00563,2022-12-17,CUST-0044,PROD-070,6,47.31,15
ORD-00564,2021-09-25,CUST-0332,PROD-001,3,1748.75,10
ORD-00565,2021-05-27,CUST-0313,PROD-062,1,35.19,15
ORD-00566,2024-11-09,CUST-0363,PROD-076,3,132.41,15
ORD-00567,2022-03-12,CUST-0156,PROD-038,8,23.48,15
ORD-00568,2023-01-24,CUST-0488,PROD-092,4,62.29,0
ORD-00569,2024-07-19,CUST-0380,PROD-045,3,46.96,5
ORD-00570,2023-02-15,CUST-0199,PROD-058,4,30.6,0
ORD-00571,2021-07-13,CUST-0407,PROD-081,4,75.77,0
ORD-00572,2024-06-12,CUST-0469,PROD-001,2,1572.92,5
ORD-00573,2021-05-02,CUST-0162,PROD-032,4,49.99,10
ORD-00574,2023-06-14,CUST-0395,PROD-008,9,209.85,0
ORD-00575,2022-06-15,CUST-0470,PROD-040,4,41.95,5
ORD-00576,2023-07-19,CUST-0234,PROD-056,1,194.04,10
ORD-00577,2023-04-27,CUST-0163,PROD-063,1,44.8,10
ORD-00578,2021-12-04,CUST-0116,PROD-088,1,18.3,20
ORD-00579,2024-01-10,CUST-0093,PROD-074,5,207.34,15
ORD-00580,2021-08-03,CUST-0042,PROD-074,6,254.69,30
ORD-00581,2022-02-28,CUST-0284,PROD-036,6,267.99,10
ORD-00582,2022-05-10,CUST-0379,PROD-089,6,1901.0,15
ORD-00583,2020-09-03,CUST-0210,PROD-057,9,28.25,20
ORD-00584,2023-01-04,CUST-0206,PROD-074,1,289.23,20
ORD-00585,2020-06-02,CUST-0466,PROD-083,10,41.3,15
ORD-00586,2024-08-06,CUST-0220,PROD-045,6,70.6,10
ORD-00587,2023-12-29,CUST-0280,PROD-079,8,1834.14,0
ORD-00588,2022-09-23,CUST-0136,PROD-080,8,27.49,20
ORD-00589,2023-01-14,CUST-0106,PROD-002,3,32.79,15
ORD-00590,2021-11-27,CUST-0118,PROD-093,5,48.38,20
ORD-00591,2023-08-01,CUST-0237,PROD-068,10,22.8,0
ORD-00592,2023-05-28,CUST-0309,PROD-050,4,33.38,5
ORD-00593,2022-12-28,CUST-0456,PROD-029,1,1550.69,5
ORD-00594,2022-12-06,CUST-0388,PROD-095,9,98.15,20
ORD-00595,2022-10-05,CUST-0475,PROD-081,5,104.75,25
ORD-00596,2020-04-03,CUST-0100,PROD-010,2,47.78,0
ORD-00597,2024-11-08,CUST-0261,PROD-027,2,72.39,15
ORD-00598,2022-08-15,CUST-0481,PROD-015,7,29.47,0
ORD-00599,2022-10-08,CUST-0305,PROD-060,4,20.84,5
ORD-00600,2021-03-28,CUST-0354,PROD-031,1,87.37,5
ORD-00601,2023-05-12,CUST-0286,PROD-021,5,1272.63,15
ORD-00602,2022-06-30,CUST-0328,PROD-060,2,21.18,25
ORD-00603,2020-08-05,CUST-0103,PROD-058,7,54.49,5
ORD-00604,2021-04-18,CUST-0063,PROD-041,9,102.53,10
ORD-00605,2021-03-07,CUST-0175,PROD-046,1,197.4,10
ORD-00606,2020-12-06,CUST-0282,PROD-045,2,91.26,5
ORD-00607,2021-07-04,CUST-0441,PROD-026,6,322.4,40
ORD-00608,2024-06-23,CUST-0293,PROD-051,8,57.1,20
ORD-00609,2023-08-05,CUST-0226,PROD-036,7,273.46,0
ORD-00610,2023-07-01,CUST-0007,PROD-052,9,51.57,10
ORD-00611,2024-10-23,CUST-0127,PROD-081,2,69.1,0
ORD-00612,2020-12-22,CUST-0424,PROD-051,9,102.04,10
ORD-00613,2020-01-23,CUST-0092,PROD-003,4,79.62,15
ORD-00614,2024-11-20,CUST-0423,PROD-014,3,35.52,0
ORD-00615,2021-06-05,CUST-0190,PROD-049,7,1484.94,20
ORD-00616,2024-11-16,CUST-0359,PROD-077,5,21.3,10
ORD-00617,2023-01-28,CUST-0476,PROD-091,5,117.1,40
ORD-00618,2022-03-12,CUST-0462,PROD-001,2,1805.75,0
ORD-00619,2023-04-18,CUST-0053,PROD-057,6,28.25,20
ORD-00620,2023-05-31,CUST-0242,PROD-017,6,72.37,15
ORD-00621,2022-01-31,CUST-0486,PROD-050,4,39.2,0
ORD-00622,2024-08-09,CUST-0132,PROD-098,5,32.33,5
ORD-00623,2021-03-17,CUST-0490,PROD-014,7,56.27,25
ORD-00624,2024-06-19,CUST-0466,PROD-059,8,1930.86,10
ORD-00625,2022-02-07,CUST-0364,PROD-081,6,111.04,5
ORD-00626,2022-10-12,CUST-0112,PROD-003,5,113.45,25
ORD-00627,2023-09-10,CUST-0409,PROD-098,3,30.54,0
ORD-00628,2021-05-30,CUST-0007,PROD-040,7,48.09,5
ORD-00629,2022-11-05,CUST-0230,PROD-089,8,1499.63,10
ORD-00630,2022-03-02,CUST-0156,PROD-066,3,206.16,10
ORD-00631,2020-12-01,CUST-0197,PROD-034,5,306.1,0
ORD-00632,2024-11-17,CUST-0323,PROD-090,2,46.13,10
ORD-00633,2020-09-14,CUST-0364,PROD-095,10,90.5,15
ORD-00634,2021-05-11,CUST-0223,PROD-009,10,25.02,10
ORD-00635,2022-06-14,CUST-0367,PROD-094,4,198.3,15
ORD-00636,2020-06-08,CUST-0490,PROD-084,4,188.1,0
ORD-00637,2024-02-07,CUST-0250,PROD-021,8,2174.18,20
ORD-00638,2022-05-01,CUST-0404,PROD-093,3,34.94,5
ORD-00639,2024-08-14,CUST-0083,PROD-025,5,42.47,40
ORD-00640,2021-11-20,CUST-0240,PROD-044,5,283.71,0
ORD-00641,2024-08-25,CUST-0380,PROD-025,2,46.69,5
ORD-00642,2021-01-14,CUST-0395,PROD-009,9,36.13,0
ORD-00643,2024-04-17,CUST-0360,PROD-062,4,60.76,10
ORD-00644,2022-08-14,CUST-0323,PROD-026,9,330.1,0
ORD-00645,2021-11-21,CUST-0471,PROD-057,9,28.7,15
ORD-00646,2023-12-21,CUST-0263,PROD-037,2,136.0,25
ORD-00647,2024-06-24,CUST-0407,PROD-016,9,176.28,0
ORD-00648,2023-07-15,CUST-0189,PROD-037,9,83.62,0
ORD-00649,2024-05-19,CUST-0455,PROD-076,2,191.72,20
ORD-00650,2023-12-11,CUST-0366,PROD-024,6,62.02,5
ORD-00651,2023-04-06,CUST-0290,PROD-026,9,306.0,5
ORD-00652,2022-12-02,CUST-0362,PROD-020,4,25.87,0
ORD-00653,2024-04-28,CUST-0403,PROD-009,2,24.39,5
ORD-00654,2020-10-11,CUST-0058,PROD-087,7,27.23,0
ORD-00655,2021-01-31,CUST-0009,PROD-029,9,1015.02,10
ORD-00656,2020-01-12,CUST-0304,PROD-031,6,69.45,5
ORD-00657,2024-06-18,CUST-0115,PROD-019,4,33.88,15
ORD-00658,2023-08-18,CUST-0210,PROD-020,1,27.34,5
ORD-00659,2023-06-30,CUST-0041,PROD-087,4,28.83,10
ORD-00660,2021-05-13,CUST-0304,PROD-027,3,97.59,0
ORD-00661,2022-01-23,CUST-0173,PROD-094,7,301.85,25
ORD-00662,2020-02-04,CUST-0234,PROD-085,10,93.37,10
ORD-00663,2021-12-27,CUST-0281,PROD-044,5,281.81,0
ORD-00664,2022-04-28,CUST-0372,PROD-035,3,177.0,0
ORD-00665,2020-03-30,CUST-0078,PROD-071,2,54.5,0
ORD-00666,2022-02-14,CUST-0108,PROD-022,2,25.72,0
ORD-00667,2021-08-27,CUST-0281,PROD-074,5,248.48,10
ORD-00668,2022-08-27,CUST-0403,PROD-087,8,23.98,5
ORD-00669,2024-06-13,CUST-0039,PROD-015,8,55.46,30
ORD-00670,2022-10-18,CUST-0119,PROD-094,5,278.97,0
ORD-00671,2021-02-21,CUST-0335,PROD-098,2,35.0,15
ORD-00672,2020-04-24,CUST-0336,PROD-013,4,110.76,5
ORD-00673,2021-09-08,CUST-0027,PROD-004,7,37.89,0
ORD-00674,2023-05-04,CUST-0104,PROD-082,6,49.57,30
ORD-00675,2022-04-05,CUST-0074,PROD-056,10,243.72,20
ORD-00676,2024-03-04,CUST-0191,PROD-023,7,69.51,10
ORD-00677,2024-07-07,CUST-0324,PROD-097,5,18.79,15
ORD-00678,2024-02-25,CUST-0499,PROD-098,2,33.57,40
ORD-00679,2023-01-03,CUST-0147,PROD-034,8,318.96,10
ORD-00680,2021-02-16,CUST-0255,PROD-100,2,129.91,0
ORD-00681,2023-10-31,CUST-0284,PROD-099,8,236.48,0
ORD-00682,2023-12-14,CUST-0213,PROD-017,7,68.78,10
ORD-00683,2021-12-29,CUST-0123,PROD-028,3,166.98,10
ORD-00684,2023-07-24,CUST-0495,PROD-014,4,52.42,15
ORD-00685,2022-10-17,CUST-0206,PROD-034,7,232.72,0
ORD-00686,2022-01-30,CUST-0417,PROD-075,4,54.7,30
ORD-00687,2021-11-06,CUST-0240,PROD-057,9,35.45,10
ORD-00688,2023-11-18,CUST-0394,PROD-077,7,32.35,10
ORD-00689,2021-04-01,CUST-0339,PROD-097,1,26.18,0
ORD-00690,2022-07-08,CUST-0286,PROD-055,1,97.17,30
ORD-00691,2020-07-10,CUST-0022,PROD-066,4,134.08,10
ORD-00692,2022-01-08,CUST-0259,PROD-098,9,18.19,10
ORD-00693,2024-09-08,CUST-0357,PROD-093,4,55.29,30
ORD-00694,2023-01-27,CUST-0105,PROD-037,5,149.84,25
ORD-00695,2024-04-20,CUST-0466,PROD-068,1,38.18,0
ORD-00696,2022-09-04,CUST-0459,PROD-076,2,94.57,25
ORD-00697,2022-10-05,CUST-0432,PROD-026,4,328.88,15
ORD-00698,2020-04-05,CUST-0258,PROD-061,4,48.07,0
ORD-00699,2024-08-14,CUST-0204,PROD-092,10,53.82,0
ORD-00700,2021-10-24,CUST-0310,PROD-067,6,89.3,5
ORD-00701,2023-04-28,CUST-0262,PROD-084,6,285.72,10
ORD-00702,2024-10-25,CUST-0107,PROD-074,8,225.12,15
ORD-00703,2020-02-06,CUST-0251,PROD-052,9,70.62,0
ORD-00704,2024-12-08,CUST-0424,PROD-018,1,151.8,20
ORD-00705,2023-10-24,CUST-0492,PROD-053,1,39.42,20
ORD-00706,2024-09-14,CUST-0221,PROD-063,6,58.22,10
ORD-00707,2024-03-28,CUST-0379,PROD-053,4,33.16,25
ORD-00708,2020-10-05,CUST-0222,PROD-027,4,76.38,20
ORD-00709,2020-08-04,CUST-0258,PROD-031,1,65.74,0
ORD-00710,2022-05-16,CUST-0201,PROD-091,9,109.17,15
ORD-00711,2022-05-22,CUST-0367,PROD-001,3,1152.9,30
ORD-00712,2024-12-26,CUST-0258,PROD-006,5,342.4,0
ORD-00713,2023-07-20,CUST-0349,PROD-011,10,1870.63,30
ORD-00714,2020-03-02,CUST-0225,PROD-034,1,215.41,0
ORD-00715,2021-08-18,CUST-0202,PROD-084,8,141.83,10
ORD-00716,2021-12-29,CUST-0226,PROD-063,3,50.09,15
ORD-00717,2023-09-27,CUST-0236,PROD-053,1,43.31,15
ORD-00718,2021-01-31,CUST-0183,PROD-085,10,44.58,15
ORD-00719,2021-11-29,CUST-0200,PROD-085,6,78.21,10
ORD-00720,2022-11-08,CUST-0357,PROD-018,1,238.66,10
ORD-00721,2020-06-25,CUST-0246,PROD-021,3,1255.42,15
ORD-00722,2024-06-23,CUST-0444,PROD-019,5,37.58,5
ORD-00723,2021-01-30,CUST-0353,PROD-004,4,61.48,10
ORD-00724,2021-03-20,CUST-0111,PROD-077,7,17.99,20
ORD-00725,2023-06-10,CUST-0006,PROD-082,6,33.94,5
ORD-00726,2020-03-16,CUST-0236,PROD-029,3,1399.88,10
ORD-00727,2020-09-21,CUST-0127,PROD-025,8,52.98,0
ORD-00728,2021-03-30,CUST-0104,PROD-056,8,159.0,15
ORD-00729,2024-12-24,CUST-0237,PROD-077,2,34.07,0
ORD-00730,2021-12-18,CUST-0403,PROD-063,7,48.46,5
ORD-00731,2022-01-04,CUST-0480,PROD-027,1,62.59,0
ORD-00732,2023-11-08,CUST-0155,PROD-060,2,26.42,0
ORD-00733,2024-05-06,CUST-0257,PROD-083,8,58.84,5
ORD-00734,2022-04-30,CUST-0235,PROD-049,1,1403.0,5
ORD-00735,2024-03-09,CUST-0500,PROD-065,2,75.57,5
ORD-00736,2023-10-22,CUST-0289,PROD-038,1,38.5,0
ORD-00737,2020-05-23,CUST-0040,PROD-083,5,31.04,30
ORD-00738,2022-06-03,CUST-0288,PROD-052,7,34.77,0
ORD-00739,2022-12-28,CUST-0197,PROD-001,6,1006.95,25
ORD-00740,2023-01-27,CUST-0273,PROD-040,6,31.08,15
ORD-00741,2021-01-30,CUST-0382,PROD-081,6,54.16,0
ORD-00742,2022-11-14,CUST-0264,PROD-021,8,2225.26,5
ORD-00743,2022-08-05,CUST-0057,PROD-086,5,374.41,40
ORD-00744,2022-06-09,CUST-0298,PROD-015,10,29.65,10
ORD-00745,2024-02-01,CUST-0098,PROD-050,7,33.26,0
ORD-00746,2024-02-16,CUST-0137,PROD-048,3,16.76,5
ORD-00747,2024-05-07,CUST-0376,PROD-032,9,38.56,5
ORD-00748,2023-03-20,CUST-0087,PROD-049,10,1552.08,20
ORD-00749,2023-03-13,CUST-0419,PROD-068,3,33.01,25
ORD-00750,2021-07-22,CUST-0242,PROD-045,6,95.42,0
ORD-00751,2022-11-28,CUST-0199,PROD-032,3,49.54,5
ORD-00752,2020-04-18,CUST-0463,PROD-004,1,52.05,0
ORD-00753,2024-09-12,CUST-0437,PROD-065,1,60.64,40
ORD-00754,2022-12-01,CUST-0310,PROD-097,3,14.03,10
ORD-00755,2023-04-24,CUST-0084,PROD-071,4,107.34,20
ORD-00756,2022-07-23,CUST-0242,PROD-073,2,29.15,5
ORD-00757,2021-02-01,CUST-0281,PROD-065,9,102.9,15
ORD-00758,2023-05-31,CUST-0323,PROD-080,8,25.02,0
ORD-00759,2021-09-25,CUST-0252,PROD-018,3,194.59,25
ORD-00760,2023-03-02,CUST-0190,PROD-054,7,199.91,5
ORD-00761,2023-04-01,CUST-0439,PROD-047,4,257.48,20
ORD-00762,2023-05-23,CUST-0430,PROD-006,5,338.69,0
ORD-00763,2022-01-02,CUST-0152,PROD-066,4,196.24,15
ORD-00764,2020-08-22,CUST-0482,PROD-009,9,17.16,5
ORD-00765,2021-10-19,CUST-0302,PROD-068,7,41.29,0
ORD-00766,2022-01-20,CUST-0278,PROD-023,4,55.17,5
ORD-00767,2021-08-10,CUST-0139,PROD-043,8,34.35,10
ORD-00768,2022-10-29,CUST-0176,PROD-051,2,59.58,0
ORD-00769,2023-01-02,CUST-0008,PROD-072,7,71.08,0
ORD-00770,2022-08-11,CUST-0295,PROD-025,1,32.46,5
ORD-00771,2021-05-06,CUST-0235,PROD-080,8,22.55,5
ORD-00772,2022-07-01,CUST-0163,PROD-035,6,172.08,5
ORD-00773,2023-06-30,CUST-0049,PROD-017,5,63.39,5
ORD-00774,2023-06-07,CUST-0302,PROD-018,9,166.72,0
ORD-00775,2024-03-22,CUST-0038,PROD-027,9,50.65,0
ORD-00776,2023-04-12,CUST-0136,PROD-015,3,53.69,20
ORD-00777,2024-08-03,CUST-0310,PROD-081,9,87.4,0
ORD-00778,2023-04-06,CUST-0421,PROD-069,9,1448.9,10
ORD-00779,2020-06-18,CUST-0219,PROD-080,2,26.13,5
ORD-00780,2023-11-17,CUST-0348,PROD-015,5,48.27,30
ORD-00781,2022-08-03,CUST-0296,PROD-042,2,65.68,0
ORD-00782,2022-03-05,CUST-0034,PROD-034,1,198.32,20
ORD-00783,2021-09-25,CUST-0352,PROD-048,7,16.76,5
ORD-00784,2023-05-02,CUST-0079,PROD-083,4,33.6,0
ORD-00785,2024-03-20,CUST-0236,PROD-008,5,246.64,0
ORD-00786,2020-01-29,CUST-0383,PROD-010,4,79.51,5
ORD-00787,2023-04-03,CUST-0273,PROD-005,6,28.81,5
ORD-00788,2023-12-16,CUST-0161,PROD-048,2,22.55,5
ORD-00789,2020-12-04,CUST-0175,PROD-026,8,178.01,25
ORD-00790,2024-07-29,CUST-0366,PROD-086,4,231.42,5
ORD-00791,2024-02-28,CUST-0308,PROD-023,8,75.91,5
ORD-00792,2023-10-20,CUST-0374,PROD-062,3,71.65,15
ORD-00793,2023-09-27,CUST-0464,PROD-013,5,54.58,15
ORD-00794,2021-05-14,CUST-0221,PROD-009,3,32.8,0
